nan,0.1122340300,0.0462574192,0.0616932033,0.0428528551,0.0875126100,0.0741853801,0.0736101322,0.0239777473,0.0455876350,0.0619533240,0.0640851369,0.1707733934,0.1735118560,0.1615702929,0.0452496555,0.0385543334,nan,0.0594193917,0.0309980193,0.0149223028,nan,0.0296520824,0.0580675270,0.0342930098,0.0483160140,0.0159534480,0.0793278963,0.1090354669,0.0489967860,0.0688401367,0.0975072012,0.0415140824,0.0578258448,nan,nan,nan,0.0460798204,0.2137869275,0.1777730775,0.2296304016,0.2448010555,0.1373728623,0.1234214108,0.1109919334,0.0959328471,0.0642569245,0.0745079240,0.0659886211,0.0443618675,0.0401272428,0.1250222404,0.0392205610,0.1900943937,0.0697279632,0.0466052355,0.0382767613,0.0228515812,0.0994748282,0.0469643784,0.0454134637,0.0885095941,0.0725025172,0.0688513794,nan,nan,0.0411575745,0.0452826644,0.0474303110,0.0394372707,0.0237491918,0.0231812319,0.0187174855,0.0269073654,0.0650747160,0.0432983988,0.0389315685,0.0375441521,0.0361587368,0.0444090638,0.0592559416,0.0373999263,0.0362504358,0.0470532182,0.0410741420,0.0411796246,0.0600857693,0.0727130572,0.0432099422,0.0471811499,0.0469951512,nan,0.0158323004,0.0222450801,0.0190517251,nan,0.0165120366,0.0396655890,nan,0.0223588780,nan
0.0797056492,nan,0.0897383937,0.0621945202,0.0597322515,0.1081997844,0.0716489823,0.0707504628,0.0247294686,0.0408659070,0.0567088892,0.0617765240,0.1772012687,0.1766691314,0.1615335167,0.0441063553,0.0378577673,nan,0.0364113414,0.0508501180,0.0501050209,nan,0.0303140232,0.0268721953,0.0424081927,0.0376587584,0.0224237299,0.1118049909,0.1716799262,0.0625790612,0.0530182739,0.1874691320,0.1228814419,0.0898321814,nan,nan,nan,0.0484849391,0.2082227102,0.1389377418,0.2185370124,0.2260008533,0.1534823100,0.1262255877,0.0961733394,0.0925999495,0.0694705834,0.0804221580,0.0784883139,0.0558902335,0.0387227148,0.0426122139,0.0389160422,0.1894978596,0.0450786053,0.0613022366,0.0258274420,0.1033507970,0.0974375619,0.0469072826,0.0442872153,0.0858563803,0.0683548154,0.0703185453,nan,nan,0.0409552343,0.0416121531,0.0419941423,0.0413941432,0.0230871684,0.0225422331,0.0180029274,0.0265608571,0.0644993074,0.0420354296,0.0358944744,0.0865323508,0.0388529461,0.0438643963,0.0480577162,0.0364716926,0.0424212119,0.0459784139,0.0594842752,0.0399095521,0.0585156310,0.0710825398,0.0398477847,0.0451626695,0.0451375055,nan,0.0153536005,0.0245741373,0.0188299777,nan,0.0171707486,0.0468730315,nan,0.0219188897,nan
0.0554733319,0.0697410300,nan,0.0796115192,0.0568249285,0.1027019653,0.0922719275,0.0798482035,0.0254468432,0.0733113218,0.0642581603,0.0739553903,0.1933182174,0.1992274594,0.1691454177,0.0490153558,0.0442739430,nan,0.0504995211,0.0394661581,0.0236973194,nan,0.0322462833,0.0220106154,0.0659208281,0.0875625211,0.0188777569,0.0667914396,0.1114650348,0.0620544612,0.0978533158,0.0790852876,0.1124212021,0.0636841766,nan,nan,nan,0.0647934527,0.2282813746,0.2031660363,0.1869823363,0.2483662950,0.1803446823,0.1672151904,0.0595395818,0.0948850282,0.0951209345,0.0965475382,0.0974533577,0.0559267536,0.0409061331,0.0784074341,0.0515695575,0.1986361782,0.0554237451,0.0478826949,0.0595038363,0.0280698595,0.1070366023,0.0498096237,0.0481972509,0.0875564775,0.0721693762,0.0756069920,nan,nan,0.0466997283,0.0898880910,0.0441249579,0.0429196710,0.0258578315,0.0253646849,0.0200418541,0.0286664660,0.0703101502,0.0484517150,0.0425922597,0.0382319766,0.0362956141,0.0443930601,0.0529351195,0.0425562057,0.0375721852,0.0625324339,0.0503218667,0.0435734844,0.0640035373,0.0774119712,0.0443127010,0.0440747187,0.0521456254,nan,0.0222284325,0.0239213436,0.0276127657,nan,0.0179668751,0.0419166992,nan,0.0273651382,nan
0.0458975073,0.0535833560,0.0755050733,nan,0.0758654281,0.0952326558,0.0727942456,0.0685496020,0.0227152689,0.0385263026,0.0567686401,0.0601775909,0.1852918205,0.1881457975,0.1527117763,0.0410790820,0.0360865685,nan,0.0338600429,0.0368932502,0.0166597754,nan,0.0524184468,0.0815982808,0.0463551195,0.0533649775,0.0240259775,0.0852785276,0.0346087794,0.0441504514,0.0840845541,0.0880392504,0.0951930326,0.0704874986,nan,nan,nan,0.0589247804,0.2300215150,0.1778908992,0.1388690241,0.2564512342,0.1893600565,0.1638279220,0.0563500054,0.0660680780,0.0707405546,0.1212136320,0.0574443000,0.0652204204,0.0450049705,0.0370030957,0.0594514535,0.1999616451,0.0609767148,0.0572942304,0.0705926265,0.0260826631,0.0984592955,0.0472147360,0.0473065423,0.0802263150,0.0669259963,0.0671234359,nan,nan,0.0437554139,0.0403352947,0.0404280270,0.0378577769,0.0235779181,0.0209660074,0.0179496513,0.0254805934,0.0621085024,0.0387411715,0.0353550260,0.0348453944,0.0327997083,0.0356917640,0.0513987539,0.0364055674,0.0354148841,0.0446533622,0.0679855681,0.0392106700,0.0586988454,0.0689999435,0.0390595419,0.0400103461,0.0477605460,nan,0.0190638620,0.0217610116,0.0250464480,nan,0.0171472608,0.0368358032,nan,0.0210545267,nan
0.0543580236,0.0439137978,0.0615425125,0.1323601964,nan,0.1211414306,0.1224518587,0.0776579111,0.0254031885,0.0384138671,0.0877943945,0.0621451211,0.1926204026,0.2080197846,0.1911902718,0.0772358966,0.0438997605,nan,0.0406929784,0.0362886643,0.0148237827,nan,0.0375972070,0.0245719153,0.0441762316,0.0517903543,0.0466117960,0.0375606485,0.0398982398,0.0434839661,0.1155152180,0.0680952822,0.0713788708,0.0623198392,nan,nan,nan,0.1440111624,0.2245872450,0.1208371058,0.1423669387,0.2269049349,0.2677192438,0.1864150600,0.0533714903,0.0595676365,0.0968242719,0.1598066220,0.0777275257,0.1269200534,0.0461655686,0.0379477191,0.0441433771,0.1895522113,0.0501700496,0.0557812597,0.0388493156,0.0274867133,0.1298208040,0.0466855205,0.0478430993,0.0987832201,0.0729793257,0.0703451094,nan,nan,0.0510825495,0.0442486384,0.0464697702,0.0411665059,0.0309710782,0.0243937413,0.0200086047,0.0284429923,0.0688822909,0.0426171480,0.0369661865,0.0391268449,0.0348891539,0.0399281445,0.0525173711,0.0390616625,0.0400611897,0.0481445581,0.0439372319,0.0432893740,0.0699689006,0.0763367433,0.0445576305,0.0452908264,0.0520521341,nan,0.0176499310,0.0259584561,0.0217009865,nan,0.0167117329,0.0405449298,nan,0.0248330332,nan
0.0482671296,0.0402960805,0.0743447884,0.1071739060,0.0881486644,nan,0.1102667453,0.0739131757,0.0261490009,0.0350366094,0.0572013208,0.0581060147,0.1688591169,0.1737971103,0.1896607015,0.0580036871,0.0629046636,nan,0.0354616812,0.0328036118,0.0103209701,nan,0.0401797072,0.0876554673,0.0486929242,0.0433451009,0.0460577349,0.0350554703,0.0473733773,0.0416997945,0.0465049270,0.0975220035,0.1094697493,0.0737825836,nan,nan,nan,0.0874408327,0.2199138861,0.1104169375,0.1329244751,0.1454229534,0.1598748986,0.1696215816,0.0478384912,0.0622802250,0.0689552021,0.1531346904,0.0799890177,0.0613603198,0.0519527779,0.0349613946,0.0365545918,0.1989834146,0.0962921968,0.1120469268,0.0355798988,0.0251389198,0.0992956363,0.0501553144,0.0580819453,0.0810634110,0.0675554560,0.0664820355,nan,nan,0.0463889671,0.0433712726,0.0440612823,0.0414376277,0.0277075817,0.0226944309,0.0181157818,0.0256439692,0.0639362510,0.0397782417,0.0363225598,0.0356388536,0.0332830013,0.0370640457,0.0485195241,0.0366711259,0.0346019622,0.0502182899,0.0407700207,0.0438277986,0.0724476360,0.0696143050,0.0413248698,0.0418875483,0.0624848747,nan,0.0153583439,0.0193080690,0.0214925465,nan,0.0166220778,0.0386244005,nan,0.0239783959,nan
0.0492974519,0.0422617618,0.0452489591,0.0654051587,0.0412156382,0.2054178649,nan,0.0891835527,0.0258872960,0.0380753516,0.0576995113,0.0584770972,0.1872678884,0.1836164846,0.1852814618,0.1524011800,0.0553930782,nan,0.0367116705,0.0360602613,0.0114291634,nan,0.0238680431,0.0485991081,0.0448957781,0.0455646262,0.0369115983,0.0453407509,0.0358341453,0.0421631717,0.0385572792,0.0747536027,0.0820831622,0.0461126633,nan,nan,nan,0.0828637701,0.2364758764,0.1123525299,0.1344643642,0.1323423268,0.1816718243,0.1568007934,0.0455390662,0.0631261725,0.0433568397,0.0734417687,0.0649667468,0.0652032623,0.0556404715,0.0391849797,0.0378690692,0.1862901455,0.0648013159,0.0475030235,0.0413892429,0.0836884847,0.1079629583,0.0474921287,0.0450622906,0.0807363905,0.0694371370,0.0674503339,nan,nan,0.0419941815,0.0441963263,0.0449151979,0.0405895027,0.0282551841,0.0222488535,0.0181794658,0.0365671790,0.0642893966,0.0411860514,0.0367665466,0.0364905019,0.0344195116,0.0372833816,0.0498048110,0.0376170172,0.0352620948,0.0480604649,0.0402518214,0.0446363972,0.0626284825,0.0725298473,0.0417205056,0.0421265281,0.0529051162,nan,0.0154194134,0.0205487395,0.0275369883,nan,0.0178015909,0.0411085637,nan,0.0240464380,nan
0.0555908890,0.0497307944,0.0492452335,0.0681240692,0.0522305412,0.0956265671,0.1281810555,nan,0.0682613886,0.0323213132,0.0533144592,0.0533086465,0.1546539453,0.1594249100,0.1658444597,0.0640185668,0.0810122236,nan,0.0329242485,0.0312699918,0.0105642179,nan,0.0291204095,0.0298784318,0.0362743552,0.0262898828,0.0779204718,0.0299873516,0.0412913441,0.0328591728,0.0445138564,0.0310195860,0.0419632909,0.0364154677,nan,nan,nan,0.1733149546,0.2267537546,0.1233842708,0.1202502729,0.1377840831,0.1431272911,0.1510944627,0.0469195106,0.0725411204,0.0446825397,0.0703340334,0.0650047938,0.0403900069,0.0674094147,0.0343361922,0.0359049416,0.1683110887,0.0376191672,0.0468189691,0.0522565917,0.0880050083,0.1050053681,0.0797296749,0.0589804831,0.0735692470,0.0614456827,0.0602164460,nan,nan,0.0396133127,0.0441070957,0.0401062152,0.0371669164,0.0203795527,0.0243124703,0.0194264122,0.0253682543,0.0637806978,0.0431857043,0.0372806750,0.0363682879,0.0331058979,0.0365483839,0.0484281017,0.0346743194,0.0350757716,0.0450727282,0.0380590372,0.0436702130,0.0573141121,0.0695923492,0.0375324047,0.0386140018,0.0406853631,nan,0.0163003620,0.0197197823,0.0192793093,nan,0.0150845457,0.0382039158,nan,0.0237041327,nan
0.0792187132,0.0702478107,0.1295334438,0.0866819370,0.0923011432,0.1758878814,0.1597312397,0.1294472070,nan,0.0493521561,0.0833561761,0.1009523483,0.2366585226,0.2505188989,0.2207453296,0.0929415823,0.0656579637,nan,0.0511231092,0.0474697757,0.0159648695,nan,0.0468429438,0.0289486146,0.0503293823,0.0716451294,0.0604504839,0.0469120131,0.0460841286,0.0493975444,0.0522701746,0.0495354895,0.0511720857,0.0482322645,nan,nan,nan,0.0966175428,0.3234061156,0.1597887351,0.1804079710,0.2010165651,0.1778440062,0.1950923823,0.0667028863,0.0803825084,0.1056531027,0.0926974934,0.1042160377,0.2923983779,0.2578051395,0.2229299441,0.2373299698,1.1916290645,0.2228874926,0.2769374886,0.2413710839,0.1362077625,0.7250137800,0.2828468225,0.0601980602,0.1190890914,0.0945797758,0.0920698577,nan,nan,0.0599716975,0.0626381168,0.0593503586,0.0650820385,0.0334994763,0.0327283460,0.0268640612,0.0371551034,0.0944880855,0.0643346281,0.0559794721,0.0555265421,0.0501220328,0.0552609850,0.0725454252,0.0591380083,0.0511020701,0.0695831527,0.0801748771,0.0561326508,0.0884299962,0.1027782602,0.0584515420,0.0581231254,0.0634666693,nan,0.0236531788,0.0339182879,0.0338100653,nan,0.0238316693,0.0560656508,nan,0.0357849028,nan
0.0723371804,0.0587266015,0.0450102508,0.0603418684,0.0450064544,0.0922195769,0.0735365773,0.0683492813,0.0218264705,nan,0.2472651906,0.0933160334,0.1762247473,0.1574474538,0.1475034586,0.0419370847,0.0371869609,nan,0.0804603436,0.0599091725,0.0358033282,nan,0.0343900353,0.0200353002,0.0335881950,0.0285791953,0.0158010965,0.1003999174,0.0686454973,0.0944556125,0.0866016976,0.0386475566,0.1096659409,0.0301281909,nan,nan,nan,0.0441080072,0.2023406311,0.1700941899,0.2830491381,0.2568462815,0.1587589923,0.1147744112,0.0515584194,0.0654747104,0.0523644154,0.0638574933,0.0503121604,0.0404142727,0.0380764717,0.0391797879,0.0359209696,0.2408506921,0.0381739417,0.0530264032,0.0236409494,0.0417989114,0.0989343764,0.0439960109,0.0434223359,0.0740543446,0.0609265192,0.0600505538,nan,nan,0.0403737714,0.0402138591,0.0409189438,0.0385880895,0.0233548933,0.0229849624,0.0179298515,0.0260602399,0.0649389956,0.0428558856,0.0379859005,0.0364320936,0.0351971015,0.0371215571,0.0482181119,0.0511685816,0.0344740745,0.0452682812,0.0396231658,0.0400989108,0.0587524871,0.0705998057,0.0379406063,0.0370782487,0.0407923560,nan,0.0156392242,0.0190650300,0.0193430168,nan,0.0155290977,0.0376163513,nan,0.0206996809,nan
